2025-11-09 00:08:16,962 - kafka.conn - INFO - <BrokerConnection client_id=kafka-python-2.2.15, node_id=bootstrap-0 host=localhost:9092 <connecting> [IPv6 ('::1', 9092, 0, 0)]>: connecting to localhost:9092 [('::1', 9092, 0, 0) IPv6]
2025-11-09 00:09:54,575 - consumer - INFO - Consumed: {'c': 268.5514, 'd': -1.3, 'dp': -0.4819, 'h': 272.5529, 'l': 266.6109, 'o': 270.1392, 'pc': 269.77, 't': 1762627194}
2025-11-09 00:10:00,170 - consumer - INFO - Consumed: {'c': 268.8079, 'd': -1.3, 'dp': -0.4819, 'h': 272.3204, 'l': 266.4728, 'o': 269.7367, 'pc': 269.77, 't': 1762627200}
2025-11-09 00:10:05,772 - consumer - INFO - Consumed: {'c': 268.3636, 'd': -1.3, 'dp': -0.4819, 'h': 272.1207, 'l': 266.9932, 'o': 269.8011, 'pc': 269.77, 't': 1762627205}
2025-11-09 00:10:11,330 - consumer - INFO - Consumed: {'c': 268.1256, 'd': -1.3, 'dp': -0.4819, 'h': 272.1628, 'l': 267.0637, 'o': 269.6901, 'pc': 269.77, 't': 1762627211}
2025-11-09 00:10:16,897 - consumer - INFO - Consumed: {'c': 268.5806, 'd': -1.3, 'dp': -0.4819, 'h': 272.4879, 'l': 266.7903, 'o': 270.0348, 'pc': 269.77, 't': 1762627216}
2025-11-09 00:10:22,450 - consumer - INFO - Consumed: {'c': 268.7678, 'd': -1.3, 'dp': -0.4819, 'h': 272.1734, 'l': 266.8649, 'o': 270.1547, 'pc': 269.77, 't': 1762627222}
2025-11-09 00:10:28,993 - consumer - INFO - Consumed: {'c': 268.956, 'd': -1.3, 'dp': -0.4819, 'h': 272.4467, 'l': 267.0202, 'o': 269.677, 'pc': 269.77, 't': 1762627228}
2025-11-09 00:10:34,557 - consumer - INFO - Consumed: {'c': 268.5481, 'd': -1.3, 'dp': -0.4819, 'h': 272.404, 'l': 266.7447, 'o': 269.7058, 'pc': 269.77, 't': 1762627234}
2025-11-09 00:10:40,145 - consumer - INFO - Consumed: {'c': 268.5628, 'd': -1.3, 'dp': -0.4819, 'h': 272.4514, 'l': 266.8554, 'o': 269.9705, 'pc': 269.77, 't': 1762627240}
2025-11-09 00:10:45,796 - consumer - INFO - Consumed: {'c': 268.2388, 'd': -1.3, 'dp': -0.4819, 'h': 272.3477, 'l': 266.8307, 'o': 269.8041, 'pc': 269.77, 't': 1762627245}
2025-11-09 00:10:51,363 - consumer - INFO - Consumed: {'c': 268.65, 'd': -1.3, 'dp': -0.4819, 'h': 272.4605, 'l': 266.9845, 'o': 269.7881, 'pc': 269.77, 't': 1762627251}
2025-11-09 00:10:56,895 - consumer - INFO - Consumed: {'c': 268.059, 'd': -1.3, 'dp': -0.4819, 'h': 272.0397, 'l': 267.0446, 'o': 270.0474, 'pc': 269.77, 't': 1762627256}
2025-11-09 00:11:02,485 - consumer - INFO - Consumed: {'c': 268.3092, 'd': -1.3, 'dp': -0.4819, 'h': 272.3661, 'l': 266.5398, 'o': 269.5583, 'pc': 269.77, 't': 1762627262}
2025-11-09 00:11:08,081 - consumer - INFO - Consumed: {'c': 268.3905, 'd': -1.3, 'dp': -0.4819, 'h': 272.3399, 'l': 266.9247, 'o': 270.1617, 'pc': 269.77, 't': 1762627268}
2025-11-09 00:11:13,632 - consumer - INFO - Consumed: {'c': 268.8899, 'd': -1.3, 'dp': -0.4819, 'h': 272.1146, 'l': 266.8194, 'o': 269.4648, 'pc': 269.77, 't': 1762627273}
2025-11-09 00:11:19,180 - consumer - INFO - Consumed: {'c': 268.1157, 'd': -1.3, 'dp': -0.4819, 'h': 272.3993, 'l': 266.7061, 'o': 269.9706, 'pc': 269.77, 't': 1762627279}
2025-11-09 00:11:24,876 - consumer - INFO - Consumed: {'c': 268.637, 'd': -1.3, 'dp': -0.4819, 'h': 272.1532, 'l': 267.0273, 'o': 269.4514, 'pc': 269.77, 't': 1762627284}
2025-11-09 00:11:30,426 - consumer - INFO - Consumed: {'c': 268.5743, 'd': -1.3, 'dp': -0.4819, 'h': 272.192, 'l': 266.8347, 'o': 269.7045, 'pc': 269.77, 't': 1762627290}
2025-11-09 00:11:35,984 - consumer - INFO - Consumed: {'c': 268.0606, 'd': -1.3, 'dp': -0.4819, 'h': 272.4444, 'l': 266.5071, 'o': 269.7616, 'pc': 269.77, 't': 1762627295}
2025-11-09 00:11:41,554 - consumer - INFO - Consumed: {'c': 268.7631, 'd': -1.3, 'dp': -0.4819, 'h': 272.0302, 'l': 266.6561, 'o': 269.9753, 'pc': 269.77, 't': 1762627301}
2025-11-09 00:11:47,128 - consumer - INFO - Consumed: {'c': 268.9037, 'd': -1.3, 'dp': -0.4819, 'h': 272.5059, 'l': 266.8789, 'o': 269.8893, 'pc': 269.77, 't': 1762627307}
2025-11-09 00:11:52,702 - consumer - INFO - Consumed: {'c': 268.5017, 'd': -1.3, 'dp': -0.4819, 'h': 272.155, 'l': 266.9048, 'o': 269.7544, 'pc': 269.77, 't': 1762627312}
2025-11-09 00:11:58,286 - consumer - INFO - Consumed: {'c': 268.9381, 'd': -1.3, 'dp': -0.4819, 'h': 272.3478, 'l': 266.7349, 'o': 269.761, 'pc': 269.77, 't': 1762627318}
2025-11-09 00:12:03,831 - consumer - INFO - Consumed: {'c': 268.5968, 'd': -1.3, 'dp': -0.4819, 'h': 272.1549, 'l': 266.6611, 'o': 269.6416, 'pc': 269.77, 't': 1762627323}
2025-11-09 00:12:09,390 - consumer - INFO - Consumed: {'c': 268.706, 'd': -1.3, 'dp': -0.4819, 'h': 272.3521, 'l': 266.8775, 'o': 269.8555, 'pc': 269.77, 't': 1762627329}
2025-11-09 00:12:14,955 - consumer - INFO - Consumed: {'c': 268.2509, 'd': -1.3, 'dp': -0.4819, 'h': 272.5332, 'l': 266.7783, 'o': 269.9208, 'pc': 269.77, 't': 1762627334}
2025-11-09 00:12:20,515 - consumer - INFO - Consumed: {'c': 268.912, 'd': -1.3, 'dp': -0.4819, 'h': 272.1779, 'l': 266.572, 'o': 269.8154, 'pc': 269.77, 't': 1762627340}
2025-11-09 00:12:26,059 - consumer - INFO - Consumed: {'c': 268.2003, 'd': -1.3, 'dp': -0.4819, 'h': 272.3384, 'l': 267.0533, 'o': 269.9831, 'pc': 269.77, 't': 1762627346}
2025-11-09 00:12:31,617 - consumer - INFO - Consumed: {'c': 268.6656, 'd': -1.3, 'dp': -0.4819, 'h': 272.2272, 'l': 267.0649, 'o': 270.1356, 'pc': 269.77, 't': 1762627351}
2025-11-09 00:12:37,173 - consumer - INFO - Consumed: {'c': 268.7266, 'd': -1.3, 'dp': -0.4819, 'h': 272.2212, 'l': 266.8328, 'o': 269.4224, 'pc': 269.77, 't': 1762627357}
2025-11-09 00:12:42,745 - consumer - INFO - Consumed: {'c': 267.9939, 'd': -1.3, 'dp': -0.4819, 'h': 272.3137, 'l': 266.7489, 'o': 269.6641, 'pc': 269.77, 't': 1762627362}
2025-11-09 00:12:48,289 - consumer - INFO - Consumed: {'c': 268.5598, 'd': -1.3, 'dp': -0.4819, 'h': 272.4142, 'l': 266.4701, 'o': 270.0962, 'pc': 269.77, 't': 1762627368}
2025-11-09 00:12:53,861 - consumer - INFO - Consumed: {'c': 268.8331, 'd': -1.3, 'dp': -0.4819, 'h': 272.007, 'l': 266.5491, 'o': 270.0525, 'pc': 269.77, 't': 1762627373}
2025-11-09 00:12:59,887 - consumer - INFO - Consumed: {'c': 268.0328, 'd': -1.3, 'dp': -0.4819, 'h': 272.4246, 'l': 266.9038, 'o': 270.0378, 'pc': 269.77, 't': 1762627379}
2025-11-09 00:13:05,444 - consumer - INFO - Consumed: {'c': 268.9036, 'd': -1.3, 'dp': -0.4819, 'h': 272.016, 'l': 267.0308, 'o': 270.1462, 'pc': 269.77, 't': 1762627385}
2025-11-09 00:13:11,014 - consumer - INFO - Consumed: {'c': 268.9079, 'd': -1.3, 'dp': -0.4819, 'h': 272.0939, 'l': 266.65, 'o': 269.5978, 'pc': 269.77, 't': 1762627391}
2025-11-09 00:13:17,050 - consumer - INFO - Consumed: {'c': 267.9825, 'd': -1.3, 'dp': -0.4819, 'h': 272.407, 'l': 266.8181, 'o': 269.9173, 'pc': 269.77, 't': 1762627397}
2025-11-09 00:13:22,625 - consumer - INFO - Consumed: {'c': 268.109, 'd': -1.3, 'dp': -0.4819, 'h': 272.5003, 'l': 266.5269, 'o': 270.1455, 'pc': 269.77, 't': 1762627402}
2025-11-09 00:13:28,176 - consumer - INFO - Consumed: {'c': 268.6422, 'd': -1.3, 'dp': -0.4819, 'h': 272.3312, 'l': 266.8993, 'o': 269.7029, 'pc': 269.77, 't': 1762627408}
2025-11-09 00:13:33,721 - consumer - INFO - Consumed: {'c': 268.848, 'd': -1.3, 'dp': -0.4819, 'h': 272.0246, 'l': 266.8459, 'o': 269.4845, 'pc': 269.77, 't': 1762627413}
2025-11-09 00:13:39,270 - consumer - INFO - Consumed: {'c': 268.3057, 'd': -1.3, 'dp': -0.4819, 'h': 272.576, 'l': 266.5077, 'o': 269.6124, 'pc': 269.77, 't': 1762627419}
2025-11-09 00:13:44,835 - consumer - INFO - Consumed: {'c': 267.9813, 'd': -1.3, 'dp': -0.4819, 'h': 272.387, 'l': 267.0501, 'o': 269.6545, 'pc': 269.77, 't': 1762627424}
2025-11-09 00:13:50,382 - consumer - INFO - Consumed: {'c': 268.1911, 'd': -1.3, 'dp': -0.4819, 'h': 272.2457, 'l': 266.7458, 'o': 269.7258, 'pc': 269.77, 't': 1762627430}
2025-11-09 00:13:55,947 - consumer - INFO - Consumed: {'c': 268.109, 'd': -1.3, 'dp': -0.4819, 'h': 272.5065, 'l': 267.0076, 'o': 269.8889, 'pc': 269.77, 't': 1762627435}
2025-11-09 00:14:01,496 - consumer - INFO - Consumed: {'c': 268.4974, 'd': -1.3, 'dp': -0.4819, 'h': 272.355, 'l': 266.5424, 'o': 270.0006, 'pc': 269.77, 't': 1762627441}
2025-11-09 00:14:07,054 - consumer - INFO - Consumed: {'c': 268.4267, 'd': -1.3, 'dp': -0.4819, 'h': 272.373, 'l': 266.5915, 'o': 270.1559, 'pc': 269.77, 't': 1762627447}
2025-11-09 00:14:12,618 - consumer - INFO - Consumed: {'c': 268.6234, 'd': -1.3, 'dp': -0.4819, 'h': 272.0728, 'l': 266.6587, 'o': 269.4399, 'pc': 269.77, 't': 1762627452}
2025-11-09 00:14:18,152 - consumer - INFO - Consumed: {'c': 268.4144, 'd': -1.3, 'dp': -0.4819, 'h': 272.2823, 'l': 266.9827, 'o': 270.181, 'pc': 269.77, 't': 1762627458}
2025-11-09 00:14:23,717 - consumer - INFO - Consumed: {'c': 268.4511, 'd': -1.3, 'dp': -0.4819, 'h': 272.301, 'l': 266.8869, 'o': 269.6708, 'pc': 269.77, 't': 1762627463}
2025-11-09 00:14:29,292 - consumer - INFO - Consumed: {'c': 268.514, 'd': -1.3, 'dp': -0.4819, 'h': 272.508, 'l': 267.0492, 'o': 269.8468, 'pc': 269.77, 't': 1762627469}
2025-11-09 00:14:34,859 - consumer - INFO - Consumed: {'c': 268.4833, 'd': -1.3, 'dp': -0.4819, 'h': 272.1889, 'l': 266.6254, 'o': 269.4415, 'pc': 269.77, 't': 1762627474}
2025-11-09 00:14:40,459 - consumer - INFO - Consumed: {'c': 268.8463, 'd': -1.3, 'dp': -0.4819, 'h': 272.138, 'l': 266.7509, 'o': 269.5226, 'pc': 269.77, 't': 1762627480}
2025-11-09 00:14:46,153 - consumer - INFO - Consumed: {'c': 268.0406, 'd': -1.3, 'dp': -0.4819, 'h': 272.3673, 'l': 267.0172, 'o': 269.8153, 'pc': 269.77, 't': 1762627486}
2025-11-09 00:14:51,706 - consumer - INFO - Consumed: {'c': 268.0016, 'd': -1.3, 'dp': -0.4819, 'h': 272.0971, 'l': 266.7943, 'o': 269.7261, 'pc': 269.77, 't': 1762627491}
2025-11-09 00:14:57,245 - consumer - INFO - Consumed: {'c': 268.4103, 'd': -1.3, 'dp': -0.4819, 'h': 272.5125, 'l': 266.8816, 'o': 269.4628, 'pc': 269.77, 't': 1762627497}
2025-11-09 00:15:02,805 - consumer - INFO - Consumed: {'c': 268.008, 'd': -1.3, 'dp': -0.4819, 'h': 272.2943, 'l': 266.5036, 'o': 269.9139, 'pc': 269.77, 't': 1762627502}
2025-11-09 00:15:08,378 - consumer - INFO - Consumed: {'c': 268.3472, 'd': -1.3, 'dp': -0.4819, 'h': 272.1617, 'l': 266.9015, 'o': 270.041, 'pc': 269.77, 't': 1762627508}
2025-11-09 00:15:13,973 - consumer - INFO - Consumed: {'c': 268.3679, 'd': -1.3, 'dp': -0.4819, 'h': 272.4906, 'l': 266.6011, 'o': 270.092, 'pc': 269.77, 't': 1762627513}
2025-11-09 00:15:21,619 - consumer - INFO - Consumed: {'c': 268.6318, 'd': -1.3, 'dp': -0.4819, 'h': 272.2799, 'l': 266.542, 'o': 269.6196, 'pc': 269.77, 't': 1762627521}
2025-11-09 00:15:27,184 - consumer - INFO - Consumed: {'c': 268.3742, 'd': -1.3, 'dp': -0.4819, 'h': 272.4149, 'l': 266.9637, 'o': 270.0528, 'pc': 269.77, 't': 1762627527}
2025-11-09 00:15:32,729 - consumer - INFO - Consumed: {'c': 268.055, 'd': -1.3, 'dp': -0.4819, 'h': 272.1787, 'l': 266.9372, 'o': 269.7315, 'pc': 269.77, 't': 1762627532}
2025-11-09 00:15:38,333 - consumer - INFO - Consumed: {'c': 268.6054, 'd': -1.3, 'dp': -0.4819, 'h': 272.3537, 'l': 266.7556, 'o': 269.8344, 'pc': 269.77, 't': 1762627538}
2025-11-09 00:15:43,906 - consumer - INFO - Consumed: {'c': 268.7127, 'd': -1.3, 'dp': -0.4819, 'h': 272.4537, 'l': 266.9426, 'o': 270.1791, 'pc': 269.77, 't': 1762627543}
2025-11-09 00:15:49,504 - consumer - INFO - Consumed: {'c': 268.9272, 'd': -1.3, 'dp': -0.4819, 'h': 272.1715, 'l': 266.7096, 'o': 269.6251, 'pc': 269.77, 't': 1762627549}
2025-11-09 00:15:55,064 - consumer - INFO - Consumed: {'c': 268.7849, 'd': -1.3, 'dp': -0.4819, 'h': 272.3183, 'l': 266.5381, 'o': 269.5245, 'pc': 269.77, 't': 1762627555}
2025-11-09 00:16:00,620 - consumer - INFO - Consumed: {'c': 268.8592, 'd': -1.3, 'dp': -0.4819, 'h': 272.1728, 'l': 266.8689, 'o': 269.4592, 'pc': 269.77, 't': 1762627560}
2025-11-09 00:16:06,207 - consumer - INFO - Consumed: {'c': 268.4185, 'd': -1.3, 'dp': -0.4819, 'h': 272.0331, 'l': 266.7228, 'o': 269.4548, 'pc': 269.77, 't': 1762627566}
2025-11-09 00:16:11,760 - consumer - INFO - Consumed: {'c': 268.7935, 'd': -1.3, 'dp': -0.4819, 'h': 272.0533, 'l': 266.8468, 'o': 269.876, 'pc': 269.77, 't': 1762627571}
2025-11-09 00:16:17,345 - consumer - INFO - Consumed: {'c': 268.5442, 'd': -1.3, 'dp': -0.4819, 'h': 272.5414, 'l': 266.599, 'o': 269.5157, 'pc': 269.77, 't': 1762627577}
2025-11-09 00:16:22,885 - consumer - INFO - Consumed: {'c': 268.0984, 'd': -1.3, 'dp': -0.4819, 'h': 272.4837, 'l': 266.5017, 'o': 269.8438, 'pc': 269.77, 't': 1762627582}
2025-11-09 00:16:28,436 - consumer - INFO - Consumed: {'c': 268.7598, 'd': -1.3, 'dp': -0.4819, 'h': 272.0304, 'l': 266.6966, 'o': 269.6524, 'pc': 269.77, 't': 1762627588}
2025-11-09 00:16:34,012 - consumer - INFO - Consumed: {'c': 268.2676, 'd': -1.3, 'dp': -0.4819, 'h': 272.136, 'l': 266.9555, 'o': 269.5766, 'pc': 269.77, 't': 1762627594}
2025-11-09 00:16:39,576 - consumer - INFO - Consumed: {'c': 268.0947, 'd': -1.3, 'dp': -0.4819, 'h': 272.0489, 'l': 266.6283, 'o': 269.741, 'pc': 269.77, 't': 1762627599}
2025-11-09 00:16:45,906 - consumer - INFO - Consumed: {'c': 268.614, 'd': -1.3, 'dp': -0.4819, 'h': 272.2763, 'l': 266.5663, 'o': 269.8528, 'pc': 269.77, 't': 1762627605}
2025-11-09 00:16:51,499 - consumer - INFO - Consumed: {'c': 268.9502, 'd': -1.3, 'dp': -0.4819, 'h': 272.5657, 'l': 266.5919, 'o': 269.5808, 'pc': 269.77, 't': 1762627611}
2025-11-09 00:16:57,065 - consumer - INFO - Consumed: {'c': 268.0312, 'd': -1.3, 'dp': -0.4819, 'h': 272.4128, 'l': 267.0146, 'o': 269.7272, 'pc': 269.77, 't': 1762627617}
2025-11-09 00:17:02,668 - consumer - INFO - Consumed: {'c': 268.501, 'd': -1.3, 'dp': -0.4819, 'h': 272.0392, 'l': 266.8322, 'o': 269.8348, 'pc': 269.77, 't': 1762627622}
2025-11-09 00:17:08,241 - consumer - INFO - Consumed: {'c': 268.229, 'd': -1.3, 'dp': -0.4819, 'h': 272.2054, 'l': 266.8275, 'o': 269.6677, 'pc': 269.77, 't': 1762627628}
2025-11-09 00:17:14,735 - consumer - INFO - Consumed: {'c': 268.2855, 'd': -1.3, 'dp': -0.4819, 'h': 272.2421, 'l': 267.026, 'o': 269.5972, 'pc': 269.77, 't': 1762627634}
2025-11-09 00:17:20,779 - consumer - INFO - Consumed: {'c': 268.4634, 'd': -1.3, 'dp': -0.4819, 'h': 272.3269, 'l': 266.6621, 'o': 269.7258, 'pc': 269.77, 't': 1762627640}
2025-11-09 00:17:26,334 - consumer - INFO - Consumed: {'c': 268.94, 'd': -1.3, 'dp': -0.4819, 'h': 272.097, 'l': 266.4867, 'o': 269.4997, 'pc': 269.77, 't': 1762627646}
2025-11-09 00:17:32,292 - consumer - INFO - Consumed: {'c': 267.9951, 'd': -1.3, 'dp': -0.4819, 'h': 272.1737, 'l': 266.9698, 'o': 270.1939, 'pc': 269.77, 't': 1762627652}
2025-11-09 00:17:37,827 - consumer - INFO - Consumed: {'c': 268.741, 'd': -1.3, 'dp': -0.4819, 'h': 272.2197, 'l': 266.9156, 'o': 269.7254, 'pc': 269.77, 't': 1762627657}
2025-11-09 00:17:43,545 - consumer - INFO - Consumed: {'c': 268.7552, 'd': -1.3, 'dp': -0.4819, 'h': 272.1358, 'l': 266.578, 'o': 269.9986, 'pc': 269.77, 't': 1762627663}
2025-11-09 00:17:49,107 - consumer - INFO - Consumed: {'c': 268.2403, 'd': -1.3, 'dp': -0.4819, 'h': 272.1668, 'l': 266.8871, 'o': 269.6623, 'pc': 269.77, 't': 1762627669}
2025-11-09 00:17:54,688 - consumer - INFO - Consumed: {'c': 268.8224, 'd': -1.3, 'dp': -0.4819, 'h': 272.3179, 'l': 266.7684, 'o': 269.5373, 'pc': 269.77, 't': 1762627674}
2025-11-09 00:18:00,236 - consumer - INFO - Consumed: {'c': 268.3055, 'd': -1.3, 'dp': -0.4819, 'h': 272.025, 'l': 266.7177, 'o': 270.0687, 'pc': 269.77, 't': 1762627680}
2025-11-09 00:18:06,575 - consumer - INFO - Consumed: {'c': 268.4475, 'd': -1.3, 'dp': -0.4819, 'h': 272.4331, 'l': 266.4873, 'o': 269.7142, 'pc': 269.77, 't': 1762627686}
2025-11-09 00:18:12,110 - consumer - INFO - Consumed: {'c': 268.8134, 'd': -1.3, 'dp': -0.4819, 'h': 272.3832, 'l': 266.5109, 'o': 269.6483, 'pc': 269.77, 't': 1762627692}
